 nmt =               50
 dmf =      T
 dff =      T
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   165    22     7     4     0     2  0.014 0.002 0.984 0.000 0.001 0.999
   170    19     6     4     0     2  0.013 0.002 0.985 0.000 0.001 0.999
   175    12     1     2     0     2  0.017 0.003 0.981 0.000 0.001 0.999
   180    11     2     3     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   185     8     2     0     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   190     7     0     1     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   195     5     1     1     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   200     2     1     1     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   205     3     1     1     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   210     1     1     1     0     1  0.020 0.003 0.977   NaN   NaN   NaN
   215     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   220     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   225     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   230     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   235     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   240     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   245     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   250     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   255     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   260     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   265     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   270     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   275     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   280     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   285     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   290     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   295     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   300     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   305     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   310     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   315     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   320     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   325     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   330     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   335     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   340     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   345     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   350     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   355     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   360     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   365     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   370     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   375     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   380     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   385     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   390     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   395     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   400     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   405     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   410     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   415     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   420     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   425     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   430     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   435     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   440     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   445     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   450     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   455     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   460     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   465     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   470     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   475     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   480     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   485     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   490     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   495     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   500     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   505     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   510     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   515     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   520     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   525     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   530     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   535     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   540     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   545     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   550     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   555     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   560     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   565     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   570     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   575     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   580     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   585     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   590     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   595     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   600     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   605     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   610     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   615     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   620     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   625     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   630     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   635     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   640     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   645     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   650     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   655     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   660     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   665     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   670     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   675     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   680     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   685     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   690     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   695     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   700     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   705     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   710     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   715     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   720     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   725     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   730     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   735     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   740     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   745     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   750     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   755     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   760     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   765     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   770     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   775     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   780     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   785     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   790     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   795     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   800     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   805     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   810     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   815     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   820     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   825     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   830     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   835     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   840     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   845     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   850     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   855     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   860     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   865     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   870     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   875     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   880     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   885     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   890     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   895     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   900     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   905     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   910     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   915     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   920     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   925     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   930     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   935     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   940     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   945     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   950     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   955     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   960     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   965     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   970     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   975     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   980     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   985     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   990     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
   995     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1000     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1005     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1010     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1015     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1020     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1025     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1030     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1035     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1040     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1045     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1050     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1055     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1060     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1065     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1070     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1075     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1080     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1085     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1090     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1095     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1100     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1105     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1110     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1115     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1120     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1125     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1130     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1135     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1140     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1145     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1150     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1155     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1160     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1165     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1170     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1175     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1180     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1185     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1190     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1195     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1200     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1205     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1210     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1215     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1220     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1225     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1230     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1235     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1240     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1245     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1250     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1255     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1260     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1265     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1270     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1275     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1280     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1285     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1290     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1295     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1300     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1305     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1310     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1315     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1320     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1325     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1330     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1335     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1340     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1345     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1350     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1355     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1360     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1365     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1370     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1375     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1380     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1385     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1390     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1395     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1400     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1405     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1410     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1415     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1420     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1425     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1430     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1435     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1440     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1445     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1450     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1455     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1460     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1465     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1470     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1475     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1480     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1485     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1490     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1495     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1500     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1505     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1510     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1515     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1520     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1525     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1530     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1535     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1540     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1545     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1550     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1555     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1560     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1565     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1570     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1575     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1580     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1585     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1590     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1595     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1600     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1605     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1610     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1615     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1620     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1625     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1630     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1635     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1640     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1645     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1650     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1655     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1660     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1665     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1670     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1675     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1680     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1685     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1690     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1695     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1700     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1705     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1710     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1715     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1720     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1725     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1730     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1735     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1740     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1745     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1750     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1755     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1760     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1765     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1770     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1775     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1780     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1785     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1790     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1795     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1800     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
